Amoxicillin,http://www.nlm.nih.gov/mesh/D000658,http://graph/wordnet/02679198
Amphetamine,http://www.nlm.nih.gov/mesh/D000661,http://graph/wordnet/02679457
Ampicillin,http://www.nlm.nih.gov/mesh/D000667,http://graph/wordnet/02680955
Amputation,http://www.nlm.nih.gov/mesh/D000671,http://graph/wordnet/14357846
Amputation,http://www.nlm.nih.gov/mesh/D000673,http://graph/wordnet/14357846
Amrinone,http://www.nlm.nih.gov/mesh/D000676,http://graph/wordnet/02681677
Amygdalin,http://www.nlm.nih.gov/mesh/D000678,http://graph/wordnet/14690728
Amygdala,http://www.nlm.nih.gov/mesh/D000679,http://graph/wordnet/05426977
Amyloid,http://www.nlm.nih.gov/mesh/D000682,http://graph/wordnet/14536044
Amyloidosis,http://www.nlm.nih.gov/mesh/D000686,http://graph/wordnet/13879278
Analgesia,http://www.nlm.nih.gov/mesh/D000698,http://graph/wordnet/14359600
Anaphase,http://www.nlm.nih.gov/mesh/D000705,http://graph/wordnet/13258626
Anaphylaxis,http://www.nlm.nih.gov/mesh/D000707,http://graph/wordnet/14340865
Anaplasia,http://www.nlm.nih.gov/mesh/D000708,http://graph/wordnet/14177861
Anaplasmosis,http://www.nlm.nih.gov/mesh/D000712,http://graph/wordnet/14069408
Anastomosis,http://www.nlm.nih.gov/mesh/D000713,http://graph/wordnet/05186852
Anastomosis,http://www.nlm.nih.gov/mesh/D000714,http://graph/wordnet/05186852
Anatomy,http://www.nlm.nih.gov/mesh/D000715,http://graph/wordnet/05155456
Anatomy,http://www.nlm.nih.gov/mesh/D000716,http://graph/wordnet/05155456
Anatomy,http://www.nlm.nih.gov/mesh/D000717,http://graph/wordnet/05155456
Anatomy,http://www.nlm.nih.gov/mesh/D000718,http://graph/wordnet/05155456
Anatomy,http://www.nlm.nih.gov/mesh/D000719,http://graph/wordnet/05155456
Andorra,http://www.nlm.nih.gov/mesh/D000725,http://graph/wordnet/08894091
Androsterone,http://www.nlm.nih.gov/mesh/D000738,http://graph/wordnet/14553844
Anemia,http://www.nlm.nih.gov/mesh/D000740,http://graph/wordnet/14181405
Anemia,http://www.nlm.nih.gov/mesh/D000741,http://graph/wordnet/14181405
Anemia,http://www.nlm.nih.gov/mesh/D000742,http://graph/wordnet/14181405
Anemia,http://www.nlm.nih.gov/mesh/D000743,http://graph/wordnet/14181405
Anemia,http://www.nlm.nih.gov/mesh/D000744,http://graph/wordnet/14181405
Anemia,http://www.nlm.nih.gov/mesh/D000745,http://graph/wordnet/14181405
Anemia,http://www.nlm.nih.gov/mesh/D000746,http://graph/wordnet/14181405
